car_value,salary_range,debt_to_income_ratio,loan_length,repaid_loan_on_prev_car,size_of_downpayment,driver_tenure,timestamp,y_pred_proba,y_pred,repaid
15576.0,20K - 20K €,0.7308436310965297,8.0,True,0%,6.884091631316601,2018-12-05 19:57:42.768,0.08,0,0
27123.0,40K - 60K €,0.5837933424549412,6.0,True,30%,6.071217057718103,2018-12-05 20:06:25.920,0.0,0,0
26601.0,40K - 60K €,0.7090440390607133,13.0,False,10%,0.4274846848626286,2018-12-05 20:15:09.072,0.99,1,1
19130.0,0 - 20K €,0.2677615648834057,12.0,False,30%,6.234167041340907,2018-12-05 20:23:52.224,0.02,0,0
26635.0,60K+ €,0.7277447999763216,6.0,True,10%,6.69736890781738,2018-12-05 20:32:35.376,0.0,0,0
55819.0,0 - 20K €,0.4379124299832869,6.0,False,40%,6.852267528826418,2018-12-05 20:41:18.528,0.01,0,0
12589.0,20K - 20K €,0.6939821309088324,19.0,True,30%,5.698353904830364,2018-12-05 20:50:01.680,0.97,1,1
90691.0,40K - 60K €,0.4549501914332204,6.0,True,40%,3.594780623828632,2018-12-05 20:58:44.832,0.01,0,0
52014.0,0 - 20K €,0.6753390630558284,18.0,False,20%,0.5391483687160358,2018-12-05 21:07:27.984,0.99,1,1
14069.0,0 - 20K €,0.2638250507236712,15.0,False,40%,5.896041078580112,2018-12-05 21:16:11.136,0.01,0,1
59874.0,0 - 20K €,0.698629408545387,21.0,True,0%,5.213500551164864,2018-12-05 21:24:54.288,0.21,0,0
13133.0,20K - 20K €,0.7270084906263756,21.0,True,40%,4.828423917207113,2018-12-05 21:33:37.440,0.98,1,1
35360.0,20K - 20K €,0.6319763319519677,6.0,True,30%,6.4160313930058,2018-12-05 21:42:20.592,0.03,0,0
12468.0,20K - 20K €,0.6421871129963568,21.0,False,30%,4.449561529773298,2018-12-05 21:51:03.744,0.98,1,1
10466.0,20K - 20K €,0.711780767314824,7.0,True,10%,3.657940463651936,2018-12-05 21:59:46.896,0.36,0,1
11547.0,60K+ €,0.7318488786423731,6.0,True,0%,6.1092297664926525,2018-12-05 22:08:30.048,0.0,0,0
19147.0,20K - 20K €,0.7104332784944252,20.0,False,0%,0.635111678940449,2018-12-05 22:17:13.200,0.92,1,1
29825.0,40K - 60K €,0.7207101641877637,9.0,True,0%,4.8061504086602085,2018-12-05 22:25:56.352,0.03,0,0
24349.0,20K - 20K €,0.7052247930088129,13.0,True,10%,0.6288920998894625,2018-12-05 22:34:39.504,0.88,1,1
39732.0,20K - 20K €,0.6024116170158735,6.0,True,40%,6.278393086107955,2018-12-05 22:43:22.656,0.05,0,0
62874.0,60K+ €,0.7310117386328779,6.0,True,0%,5.686722365868495,2018-12-05 22:52:05.808,0.01,0,0
11364.0,0 - 20K €,0.4835638902255882,6.0,True,40%,5.973435514852852,2018-12-05 23:00:48.960,0.01,0,0
54017.0,20K - 20K €,0.6633429326485302,7.0,True,20%,6.5076554470347325,2018-12-05 23:09:32.112,0.01,0,0
13742.0,20K - 20K €,0.6062201753492198,19.0,True,10%,3.0424649178134824,2018-12-05 23:18:15.264,0.88,1,1
75533.0,40K - 60K €,0.3855882617991235,14.0,True,40%,6.17863900592666,2018-12-05 23:26:58.416,0.99,1,1
10753.0,20K - 20K €,0.7303662430748459,12.0,True,0%,4.11161251685086,2018-12-05 23:35:41.568,0.17,0,0
42205.0,0 - 20K €,0.293058509545156,18.0,False,10%,6.462449577215901,2018-12-05 23:44:24.720,0.01,0,0
18490.0,20K - 20K €,0.6791225649558992,16.0,False,20%,0.8735243448456884,2018-12-05 23:53:07.872,0.97,1,1
41830.0,0 - 20K €,0.3509618223181496,18.0,False,40%,6.89572389312333,2018-12-06 00:01:51.024,0.06,0,0
13763.0,0 - 20K €,0.4672483403911761,17.0,True,20%,4.762312463130388,2018-12-06 00:10:34.176,0.28,0,0
11684.0,20K - 20K €,0.7150846623030107,12.0,True,20%,6.813969663164968,2018-12-06 00:19:17.328,0.98,1,1
38117.0,0 - 20K €,0.3298252643925785,18.0,False,40%,6.920182190920364,2018-12-06 00:28:00.480,0.15,0,0
12800.0,0 - 20K €,0.3063036510140009,17.0,False,30%,6.616090660329242,2018-12-06 00:36:43.632,0.01,0,0
11485.0,20K - 20K €,0.7318080293526119,9.0,True,0%,6.797463042166973,2018-12-06 00:45:26.784,0.11,0,0
12246.0,0 - 20K €,0.6100622818644246,7.0,True,20%,3.799882539968092,2018-12-06 00:54:09.936,0.12,0,0
31243.0,40K - 60K €,0.4326512408630094,18.0,True,10%,6.793239860480127,2018-12-06 01:02:53.088,0.88,1,1
15853.0,0 - 20K €,0.6054125557967491,19.0,False,20%,1.676479646776562,2018-12-06 01:11:36.240,0.99,1,1
11488.0,0 - 20K €,0.6532628488544345,6.0,False,40%,5.294923592587746,2018-12-06 01:20:19.392,0.04,0,0
11116.0,20K - 20K €,0.7294073750593958,15.0,True,0%,5.049435681967642,2018-12-06 01:29:02.544,0.55,0,0
19616.0,0 - 20K €,0.3974559112919122,18.0,True,30%,4.979510605424955,2018-12-06 01:37:45.696,0.04,0,0
14644.0,60K+ €,0.7304144251916967,6.0,True,0%,4.997596085954997,2018-12-06 01:46:28.848,0.02,0,0
12747.0,0 - 20K €,0.263524697903969,12.0,False,40%,5.890975596679955,2018-12-06 01:55:12.000,0.0,0,0
54518.0,20K - 20K €,0.4504283981808438,6.0,True,40%,6.868496363619898,2018-12-06 02:03:55.152,0.04,0,0
25902.0,0 - 20K €,0.301332271975482,18.0,False,40%,6.488491741700069,2018-12-06 02:12:38.304,0.02,0,0
11977.0,0 - 20K €,0.2728091477723606,16.0,False,0%,4.388994490164215,2018-12-06 02:21:21.456,0.0,0,0
16814.0,40K - 60K €,0.7298433066113815,8.0,True,10%,0.1258596445034736,2018-12-06 02:30:04.608,0.97,1,1
10447.0,40K - 60K €,0.7299393690593496,20.0,True,20%,2.8069949392050697,2018-12-06 02:38:47.760,0.96,1,1
17218.0,20K - 20K €,0.7193127553181692,6.0,True,10%,5.677093397623351,2018-12-06 02:47:30.912,0.0,0,0
11541.0,20K - 20K €,0.71450741799322,13.0,True,0%,5.029439109963523,2018-12-06 02:56:14.064,0.53,0,1
15186.0,0 - 20K €,0.3038763015424036,16.0,False,40%,4.992317444070113,2018-12-06 03:04:57.216,0.06,0,0
25272.0,20K - 20K €,0.3347811178033725,6.0,True,40%,5.674587540486046,2018-12-06 03:13:40.368,0.01,0,0
20449.0,40K - 60K €,0.7184099669212386,20.0,True,0%,4.735654878346935,2018-12-06 03:22:23.520,0.86,1,1
12325.0,40K - 60K €,0.7302313469616845,21.0,True,20%,5.335702071548995,2018-12-06 03:31:06.672,0.96,1,1
82083.0,40K - 60K €,0.7052197830002637,6.0,True,20%,6.63992735357586,2018-12-06 03:39:49.824,0.04,0,0
44307.0,0 - 20K €,0.3583855470573361,18.0,False,40%,6.7691244019299965,2018-12-06 03:48:32.976,0.01,0,0
17794.0,0 - 20K €,0.5478375400147769,19.0,False,30%,0.8172056845569081,2018-12-06 03:57:16.128,0.91,1,1
10972.0,60K+ €,0.667203369953418,21.0,False,20%,4.716263950418985,2018-12-06 04:05:59.280,0.99,1,1
18422.0,20K - 20K €,0.4620682343402286,10.0,True,30%,5.211977010346204,2018-12-06 04:14:42.432,0.61,0,0
24352.0,0 - 20K €,0.2721995469735835,15.0,False,20%,6.841498331951729,2018-12-06 04:23:25.584,0.0,0,0
25945.0,40K - 60K €,0.6655365347561799,20.0,False,30%,0.675373021415081,2018-12-06 04:32:08.736,1.0,1,1
11890.0,0 - 20K €,0.7299280676607831,20.0,True,20%,6.778775556357115,2018-12-06 04:40:51.888,0.93,1,1
27571.0,20K - 20K €,0.6198059230955415,17.0,False,30%,0.3415174876043136,2018-12-06 04:49:35.040,0.98,1,1
18830.0,0 - 20K €,0.4354862330788897,18.0,False,0%,6.310285459922547,2018-12-06 04:58:18.192,0.02,0,0
15620.0,20K - 20K €,0.6428233462879221,21.0,False,20%,2.062294401527668,2018-12-06 05:07:01.344,0.96,1,1
15195.0,20K - 20K €,0.610541525934098,6.0,True,30%,5.82226758193259,2018-12-06 05:15:44.496,0.05,0,0
16993.0,40K - 60K €,0.6889516096291176,10.0,True,0%,6.216203884166529,2018-12-06 05:24:27.648,0.81,1,1
28967.0,40K - 60K €,0.6148719667582807,6.0,True,30%,5.312485349410045,2018-12-06 05:33:10.800,0.03,0,0
10556.0,20K - 20K €,0.730553957699623,18.0,True,0%,6.883398666903674,2018-12-06 05:41:53.952,0.9,1,1
11202.0,20K - 20K €,0.6839487880691627,15.0,False,0%,1.10793021486823,2018-12-06 05:50:37.104,0.94,1,1
58452.0,60K+ €,0.725033667076586,16.0,False,20%,0.0504413437414688,2018-12-06 05:59:20.256,0.99,1,1
27243.0,0 - 20K €,0.2721470762792817,16.0,False,20%,5.289269636617906,2018-12-06 06:08:03.408,0.0,0,0
70539.0,20K - 20K €,0.6384164928459155,6.0,False,40%,6.909450356264287,2018-12-06 06:16:46.560,0.0,0,0
50386.0,40K - 60K €,0.6777337730763737,11.0,False,30%,0.0668277219880359,2018-12-06 06:25:29.712,0.99,1,1
18304.0,20K - 20K €,0.6801592593475669,19.0,True,40%,4.261996556658508,2018-12-06 06:34:12.864,0.97,1,1
24546.0,40K - 60K €,0.6698978711789149,15.0,True,30%,0.7237751167229758,2018-12-06 06:42:56.016,0.93,1,1
18644.0,20K - 20K €,0.7290170437506599,7.0,True,0%,5.678956686423475,2018-12-06 06:51:39.168,0.02,0,0
10995.0,0 - 20K €,0.377248309900322,13.0,False,0%,5.632662826191464,2018-12-06 07:00:22.320,0.03,0,0
25179.0,40K - 60K €,0.7178260654084725,11.0,True,10%,1.1870730710932271,2018-12-06 07:09:05.472,0.66,1,0
30017.0,0 - 20K €,0.7066801608493787,14.0,False,0%,0.4050006445431716,2018-12-06 07:17:48.624,0.99,1,1
20802.0,40K - 60K €,0.7275458753963323,8.0,True,0%,3.3189088120947363,2018-12-06 07:26:31.776,0.02,0,0
56487.0,20K - 20K €,0.6956942496248772,7.0,True,20%,6.240938822556837,2018-12-06 07:35:14.928,0.03,0,0
65578.0,60K+ €,0.5426694104917639,6.0,True,40%,3.976568318895403,2018-12-06 07:43:58.080,0.1,0,0
17225.0,20K - 20K €,0.6655552949356419,6.0,True,30%,6.577532385694749,2018-12-06 07:52:41.232,0.02,0,0
31723.0,40K - 60K €,0.68591778460343,19.0,True,10%,4.9891979002078495,2018-12-06 08:01:24.384,0.98,1,1
39746.0,20K - 20K €,0.4007664279116847,6.0,True,40%,6.626774443717753,2018-12-06 08:10:07.536,0.0,0,0
30553.0,60K+ €,0.7101922561913097,12.0,False,30%,0.2068943608371651,2018-12-06 08:18:50.688,0.99,1,1
58737.0,0 - 20K €,0.6432857748824219,20.0,False,40%,6.529772452234906,2018-12-06 08:27:33.840,0.08,0,0
24286.0,40K - 60K €,0.5953910782844509,7.0,True,20%,3.260689125247676,2018-12-06 08:36:16.992,0.0,0,0
28298.0,0 - 20K €,0.3488919193006104,19.0,False,10%,6.327474365094665,2018-12-06 08:45:00.144,0.02,0,0
20477.0,0 - 20K €,0.6964725450561295,15.0,True,20%,6.760260503594789,2018-12-06 08:53:43.296,0.96,1,1
28610.0,0 - 20K €,0.325990236596067,18.0,False,40%,6.801510852036273,2018-12-06 09:02:26.448,0.0,0,0
67042.0,0 - 20K €,0.3058665949626649,18.0,False,20%,6.9357534836283925,2018-12-06 09:11:09.600,0.02,0,0
18271.0,20K - 20K €,0.6412960849607059,20.0,False,20%,1.3718458503254942,2018-12-06 09:19:52.752,0.98,1,1
11557.0,0 - 20K €,0.2712611607710405,13.0,True,20%,6.743471633403176,2018-12-06 09:28:35.904,0.02,0,0
15919.0,20K - 20K €,0.7190458604866811,13.0,True,10%,0.7516081374928103,2018-12-06 09:37:19.056,0.84,1,1
27710.0,0 - 20K €,0.7287871089421932,8.0,False,10%,6.842406898783208,2018-12-06 09:46:02.208,0.07,0,0
21241.0,0 - 20K €,0.3121894186723577,15.0,False,30%,6.403205216204734,2018-12-06 09:54:45.360,0.0,0,0
17190.0,0 - 20K €,0.3890610824848257,16.0,False,10%,6.323111202603485,2018-12-06 10:03:28.512,0.0,0,0
63408.0,60K+ €,0.6555472706248763,21.0,True,40%,5.251724308528978,2018-12-06 10:12:11.664,1.0,1,1
61734.0,20K - 20K €,0.6801313729082248,20.0,True,10%,6.646817258637748,2018-12-06 10:20:54.816,0.99,1,1
19707.0,0 - 20K €,0.5143051731941841,6.0,False,40%,4.489005779681048,2018-12-06 10:29:37.968,0.07,0,0
61724.0,0 - 20K €,0.6933715992621642,20.0,True,20%,6.890908759517174,2018-12-06 10:38:21.120,0.95,1,1
20740.0,60K+ €,0.7291553355340757,17.0,False,10%,0.2418282753007788,2018-12-06 10:47:04.272,0.99,1,1
15682.0,20K - 20K €,0.6596487307528923,21.0,False,30%,3.965187434291012,2018-12-06 10:55:47.424,0.99,1,1
25462.0,60K+ €,0.7059971852862901,20.0,False,40%,0.2305923156421104,2018-12-06 11:04:30.576,0.99,1,1
58969.0,0 - 20K €,0.2638917632297277,17.0,False,40%,6.898889735985831,2018-12-06 11:13:13.728,0.06,0,0
23046.0,40K - 60K €,0.7165925575847729,6.0,True,10%,3.8861694784574334,2018-12-06 11:21:56.880,0.0,0,0
14148.0,60K+ €,0.7290389594170584,6.0,True,10%,4.184066626353814,2018-12-06 11:30:40.032,0.03,0,0
14993.0,40K - 60K €,0.7017403265671547,16.0,True,20%,5.713836729283295,2018-12-06 11:39:23.184,0.98,1,1
62548.0,20K - 20K €,0.6908251792039583,13.0,False,10%,0.0878628660611699,2018-12-06 11:48:06.336,1.0,1,1
39391.0,0 - 20K €,0.4377120505131864,19.0,False,30%,1.3232709614516631,2018-12-06 11:56:49.488,0.96,1,1
30904.0,20K - 20K €,0.6945039872612863,19.0,True,0%,6.866576538997122,2018-12-06 12:05:32.640,1.0,1,1
22077.0,20K - 20K €,0.7314834860246957,7.0,True,0%,6.399990562028946,2018-12-06 12:14:15.792,0.01,0,0
12906.0,60K+ €,0.6915201227649129,16.0,True,30%,4.433019717127568,2018-12-06 12:22:58.944,0.99,1,1
15102.0,0 - 20K €,0.2671953034388531,14.0,False,30%,3.554962932226201,2018-12-06 12:31:42.096,0.05,0,0
20514.0,0 - 20K €,0.7189789831048521,7.0,True,0%,6.966052564070248,2018-12-06 12:40:25.248,0.17,0,0
12221.0,0 - 20K €,0.2759455298130206,16.0,False,10%,2.0944962928376345,2018-12-06 12:49:08.400,0.07,0,0
85424.0,0 - 20K €,0.5917820158054817,20.0,True,40%,6.845372411237068,2018-12-06 12:57:51.552,0.95,1,1
75674.0,40K - 60K €,0.4964392071303581,18.0,True,30%,6.074735818665031,2018-12-06 13:06:34.704,0.91,1,1
90975.0,60K+ €,0.7198692527929922,6.0,True,10%,5.313503171840427,2018-12-06 13:15:17.856,0.04,0,0
62527.0,0 - 20K €,0.6949198472474916,20.0,True,40%,6.952116206289226,2018-12-06 13:24:01.008,0.95,1,0
46965.0,60K+ €,0.7137315461105938,7.0,True,0%,5.449762531093489,2018-12-06 13:32:44.160,0.03,0,0
82701.0,0 - 20K €,0.699022808560911,9.0,False,10%,0.2245278192169583,2018-12-06 13:41:27.312,0.99,1,1
16532.0,20K - 20K €,0.6850112827530557,13.0,True,10%,6.917458441919493,2018-12-06 13:50:10.464,0.96,1,1
21672.0,0 - 20K €,0.6451487157168109,8.0,False,20%,0.1302244429037233,2018-12-06 13:58:53.616,0.96,1,1
59745.0,40K - 60K €,0.6655753308435349,6.0,True,30%,6.102674791876545,2018-12-06 14:07:36.768,0.02,0,0
19916.0,0 - 20K €,0.4444535991437698,17.0,False,20%,6.87797207009849,2018-12-06 14:16:19.920,0.01,0,0
13711.0,40K - 60K €,0.6879458316506272,16.0,False,20%,0.5348840482348416,2018-12-06 14:25:03.072,0.99,1,1
84202.0,20K - 20K €,0.3456780611237378,16.0,True,30%,6.926799418121418,2018-12-06 14:33:46.224,0.99,1,1
38599.0,0 - 20K €,0.3380799905065043,6.0,False,40%,3.4008115735133067,2018-12-06 14:42:29.376,0.05,0,0
13858.0,0 - 20K €,0.5757324527992326,15.0,False,0%,6.639028740323488,2018-12-06 14:51:12.528,0.04,0,0
10451.0,40K - 60K €,0.7244474976960061,15.0,True,40%,2.103816252168851,2018-12-06 14:59:55.680,0.9,1,1
10757.0,0 - 20K €,0.2649258211937277,11.0,False,10%,3.157129183599775,2018-12-06 15:08:38.832,0.02,0,0
45215.0,40K - 60K €,0.7237007104960317,19.0,False,10%,0.2271901379894969,2018-12-06 15:17:21.984,1.0,1,1
42513.0,0 - 20K €,0.2613567501979714,16.0,False,10%,6.076377970691603,2018-12-06 15:26:05.136,0.05,0,0
11256.0,20K - 20K €,0.7116621197372944,10.0,True,0%,6.83677197913256,2018-12-06 15:34:48.288,0.73,1,1
13718.0,20K - 20K €,0.7032862357513224,13.0,True,40%,5.853100794736722,2018-12-06 15:43:31.440,0.98,1,0
17260.0,0 - 20K €,0.4743942914541367,19.0,False,0%,4.685124968105404,2018-12-06 15:52:14.592,0.03,0,1
16978.0,40K - 60K €,0.7115253109660341,7.0,True,10%,5.492664220679802,2018-12-06 16:00:57.744,0.02,0,1
10685.0,40K - 60K €,0.6832578505687255,11.0,True,30%,5.167531622250254,2018-12-06 16:09:40.896,0.98,1,1
63350.0,20K - 20K €,0.6702897622729742,15.0,False,40%,0.2069356501707284,2018-12-06 16:18:24.048,1.0,1,1
18846.0,40K - 60K €,0.6345819785196655,19.0,True,40%,3.6085567591718246,2018-12-06 16:27:07.200,0.94,1,1
23749.0,0 - 20K €,0.6411732306168585,18.0,False,30%,0.9997300256927788,2018-12-06 16:35:50.352,0.92,1,0
12820.0,20K - 20K €,0.6863274965232985,21.0,False,20%,2.864906200252691,2018-12-06 16:44:33.504,0.98,1,1
16422.0,60K+ €,0.723195966636404,21.0,False,30%,1.109597277523234,2018-12-06 16:53:16.656,0.99,1,1
27096.0,20K - 20K €,0.7166179385222149,6.0,True,10%,0.0746557940919707,2018-12-06 17:01:59.808,0.99,1,1
56720.0,20K - 20K €,0.612242878747035,6.0,False,40%,5.92828376043428,2018-12-06 17:10:42.960,0.02,0,0
23633.0,40K - 60K €,0.6274594635953191,19.0,False,40%,0.4974921850367761,2018-12-06 17:19:26.112,0.99,1,1
19347.0,0 - 20K €,0.2957757719609399,16.0,False,30%,6.431706494749994,2018-12-06 17:28:09.264,0.01,0,0
15996.0,40K - 60K €,0.674786495439191,16.0,True,30%,6.002975773093338,2018-12-06 17:36:52.416,1.0,1,1
75903.0,20K - 20K €,0.4512138257657039,6.0,True,40%,6.015156957956441,2018-12-06 17:45:35.568,0.02,0,0
10240.0,0 - 20K €,0.3530242058812105,7.0,True,40%,3.0495122583734964,2018-12-06 17:54:18.720,0.07,0,0
17246.0,40K - 60K €,0.698611810432828,6.0,True,20%,4.335022567891051,2018-12-06 18:03:01.872,0.01,0,0
15320.0,40K - 60K €,0.6851639562843985,18.0,True,10%,3.536089904329755,2018-12-06 18:11:45.024,0.96,1,1
15957.0,40K - 60K €,0.6986136466429974,20.0,True,0%,6.052119670693599,2018-12-06 18:20:28.176,0.97,1,1
16281.0,0 - 20K €,0.4143854700561772,18.0,False,0%,3.1749410068558377,2018-12-06 18:29:11.328,0.0,0,0
15791.0,20K - 20K €,0.7177107263703133,18.0,True,30%,6.641154607642525,2018-12-06 18:37:54.480,1.0,1,1
43221.0,60K+ €,0.7038028820780786,20.0,False,20%,0.2848789313128914,2018-12-06 18:46:37.632,0.97,1,1
34848.0,40K - 60K €,0.6966548496695445,16.0,False,20%,0.2951005986467373,2018-12-06 18:55:20.784,1.0,1,1
10950.0,0 - 20K €,0.7230848640970171,7.0,True,10%,6.706165154783514,2018-12-06 19:04:03.936,0.18,0,0
21917.0,60K+ €,0.7290461382466952,14.0,False,0%,0.1157215477347163,2018-12-06 19:12:47.088,0.98,1,1
98649.0,20K - 20K €,0.6687325185079822,6.0,False,20%,6.9451543634157975,2018-12-06 19:21:30.240,0.08,0,0
20119.0,40K - 60K €,0.7137221774719242,6.0,True,30%,2.412911311809739,2018-12-06 19:30:13.392,0.11,0,0
31101.0,20K - 20K €,0.5382169485654246,19.0,False,40%,4.380320498035005,2018-12-06 19:38:56.544,0.95,1,1
34258.0,0 - 20K €,0.442038515733677,19.0,True,20%,6.0357534747920605,2018-12-06 19:47:39.696,0.09,0,1
21162.0,0 - 20K €,0.6199903119112857,14.0,False,10%,1.240456910304578,2018-12-06 19:56:22.848,0.99,1,1
23063.0,40K - 60K €,0.7004111352393582,17.0,True,30%,3.547441332038853,2018-12-06 20:05:06.000,0.94,1,1
27739.0,20K - 20K €,0.7179120853130502,18.0,False,30%,0.9399191774885972,2018-12-06 20:13:49.152,0.98,1,1
12268.0,20K - 20K €,0.7264840555366057,6.0,True,10%,6.865594446884401,2018-12-06 20:22:32.304,0.03,0,0
11206.0,40K - 60K €,0.7270844316625847,20.0,True,30%,3.5108576957076023,2018-12-06 20:31:15.456,0.99,1,1
18148.0,0 - 20K €,0.4288400774086412,18.0,False,0%,4.619244354324009,2018-12-06 20:39:58.608,0.09,0,0
59244.0,20K - 20K €,0.6399191671095934,20.0,True,40%,6.852472318052295,2018-12-06 20:48:41.760,0.92,1,1
16707.0,0 - 20K €,0.5006357485041005,21.0,False,40%,1.7750475954574647,2018-12-06 20:57:24.912,0.95,1,1
55314.0,0 - 20K €,0.5057010190620504,20.0,False,10%,6.612163097073898,2018-12-06 21:06:08.064,0.01,0,0
33916.0,0 - 20K €,0.6857479650761649,19.0,True,40%,6.729693175536735,2018-12-06 21:14:51.216,0.95,1,1
11001.0,40K - 60K €,0.7190932524989211,9.0,True,40%,2.978912824245274,2018-12-06 21:23:34.368,0.77,1,1
20397.0,20K - 20K €,0.7255208494633936,20.0,True,0%,6.370618295763432,2018-12-06 21:32:17.520,1.0,1,0
28974.0,60K+ €,0.719386621005426,8.0,True,40%,0.154950896388144,2018-12-06 21:41:00.672,0.99,1,1
11844.0,20K - 20K €,0.6330101095001502,21.0,False,30%,5.406054972718909,2018-12-06 21:49:43.824,1.0,1,1
33803.0,40K - 60K €,0.7267090663359784,19.0,False,40%,0.4181236288668465,2018-12-06 21:58:26.976,0.99,1,1
25023.0,40K - 60K €,0.7245748880864792,19.0,False,10%,0.6462049876860981,2018-12-06 22:07:10.128,0.95,1,1
37477.0,40K - 60K €,0.7221018573097472,21.0,True,20%,5.150059939655936,2018-12-06 22:15:53.280,0.93,1,1
16311.0,40K - 60K €,0.7111235186538992,21.0,True,30%,2.575723885846031,2018-12-06 22:24:36.432,0.99,1,1
16388.0,0 - 20K €,0.4299412209170886,18.0,False,0%,5.730061349273472,2018-12-06 22:33:19.584,0.03,0,0
29298.0,0 - 20K €,0.6261146693164958,19.0,False,0%,5.909017621373411,2018-12-06 22:42:02.736,0.03,0,0
19717.0,0 - 20K €,0.3873996422082692,17.0,False,30%,6.527913626744121,2018-12-06 22:50:45.888,0.0,0,0
59386.0,0 - 20K €,0.632834796209127,17.0,True,10%,6.928679123357638,2018-12-06 22:59:29.040,0.98,1,1
84162.0,20K - 20K €,0.6552574382894262,6.0,True,30%,6.655052243133691,2018-12-06 23:08:12.192,0.02,0,0
17199.0,0 - 20K €,0.6851557709828753,17.0,True,10%,6.614350149982643,2018-12-06 23:16:55.344,0.79,1,1
13438.0,0 - 20K €,0.5968328780759574,21.0,False,0%,2.1855366651589585,2018-12-06 23:25:38.496,0.93,1,1
26521.0,0 - 20K €,0.3435688568402892,18.0,False,40%,6.328972933138022,2018-12-06 23:34:21.648,0.04,0,0
16502.0,20K - 20K €,0.7139115604018831,11.0,True,0%,3.748905462594144,2018-12-06 23:43:04.800,0.23,0,0
10559.0,20K - 20K €,0.5552055777072646,20.0,True,10%,4.026619749429807,2018-12-06 23:51:47.952,0.92,1,1
14943.0,0 - 20K €,0.2624358698069018,15.0,True,40%,6.458091183490541,2018-12-07 00:00:31.104,0.0,0,0
72426.0,40K - 60K €,0.71572742225323,6.0,True,30%,2.088042932339856,2018-12-07 00:09:14.256,0.04,0,0
24440.0,40K - 60K €,0.7318270196826295,8.0,True,0%,6.810883981675704,2018-12-07 00:17:57.408,0.05,0,0
22386.0,0 - 20K €,0.6036355531695979,18.0,False,20%,1.923730753612348,2018-12-07 00:26:40.560,0.96,1,1
28026.0,0 - 20K €,0.3344417416415517,20.0,False,0%,4.31652751568009,2018-12-07 00:35:23.712,0.05,0,0
32156.0,0 - 20K €,0.5176010597423757,20.0,False,0%,6.478917873107133,2018-12-07 00:44:06.864,0.01,0,0
19659.0,20K - 20K €,0.6040160549892025,6.0,True,30%,5.7755040006085805,2018-12-07 00:52:50.016,0.07,0,0
22580.0,0 - 20K €,0.363809011643155,18.0,False,40%,6.779247028055561,2018-12-07 01:01:33.168,0.0,0,0
27263.0,0 - 20K €,0.6885759629467566,14.0,True,10%,6.80136463185509,2018-12-07 01:10:16.320,0.97,1,1
16446.0,0 - 20K €,0.3446757140686855,17.0,True,20%,6.890771807217215,2018-12-07 01:18:59.472,0.03,0,0
31857.0,40K - 60K €,0.603687977510094,21.0,False,40%,2.5754266309972005,2018-12-07 01:27:42.624,1.0,1,1
16903.0,60K+ €,0.643280478578085,20.0,True,30%,3.3469301448011586,2018-12-07 01:36:25.776,0.92,1,1
30998.0,20K - 20K €,0.6904853055491571,8.0,True,20%,4.722089996817642,2018-12-07 01:45:08.928,0.04,0,0
13288.0,60K+ €,0.6971750872767881,20.0,True,20%,2.773652945692989,2018-12-07 01:53:52.080,1.0,1,1
12460.0,20K - 20K €,0.6015598112077325,21.0,False,30%,2.13943115236564,2018-12-07 02:02:35.232,0.96,1,1
11928.0,0 - 20K €,0.6685257321532326,12.0,True,10%,1.07027348034434,2018-12-07 02:11:18.384,0.74,1,1
16441.0,0 - 20K €,0.3639242579632572,19.0,True,30%,4.623629514705835,2018-12-07 02:20:01.536,0.08,0,0
51317.0,20K - 20K €,0.7173530370428329,6.0,True,20%,6.874917201766936,2018-12-07 02:28:44.688,0.02,0,0
65301.0,0 - 20K €,0.5059146950116203,19.0,False,0%,6.252957134853295,2018-12-07 02:37:27.840,0.06,0,0
58792.0,0 - 20K €,0.5711624100889069,13.0,True,0%,6.840289277670279,2018-12-07 02:46:10.992,0.97,1,1
16124.0,60K+ €,0.7095565977385117,20.0,False,40%,0.9678822852606616,2018-12-07 02:54:54.144,1.0,1,1
20676.0,20K - 20K €,0.5365225870860831,9.0,True,40%,5.421689550177312,2018-12-07 03:03:37.296,0.42,0,1
26297.0,0 - 20K €,0.7285741111642782,7.0,True,0%,1.016021151259344,2018-12-07 03:12:20.448,0.8,1,1
11834.0,0 - 20K €,0.3345972824122889,15.0,False,30%,5.991681571110209,2018-12-07 03:21:03.600,0.01,0,0
10290.0,20K - 20K €,0.731509148402434,9.0,True,0%,6.456910678899529,2018-12-07 03:29:46.752,0.39,0,1
10652.0,40K - 60K €,0.7248802425309557,14.0,True,30%,4.085131765097289,2018-12-07 03:38:29.904,1.0,1,1
11235.0,40K - 60K €,0.7287607865394004,6.0,True,10%,6.756500411977785,2018-12-07 03:47:13.056,0.05,0,0
24288.0,40K - 60K €,0.6834172758438153,12.0,True,10%,6.474807153546698,2018-12-07 03:55:56.208,0.8,1,1
43894.0,0 - 20K €,0.7182399337407522,20.0,True,10%,6.832132461877141,2018-12-07 04:04:39.360,0.96,1,1
23212.0,40K - 60K €,0.7059777161234125,21.0,False,30%,2.44444437054628,2018-12-07 04:13:22.512,0.97,1,1
11940.0,20K - 20K €,0.3463474827693187,21.0,False,40%,3.589292450231473,2018-12-07 04:22:05.664,0.94,1,1
